id,size,color,source,target
,,,Ukranian,"Йогансен, Майк [Михайло]"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,К. Г
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,К. Г
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Калиновський А
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кальницький Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кальницький Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кальницький Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кальницький Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кальницький Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Каляник [Калянник], Іван"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Каляник [Калянник], Іван"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Каляник [Калянник], Іван"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Каляник [Калянник], Іван"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Каляник [Калянник], Іван"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кацдиба Ф
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кардиналовська Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кардиналовська Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кардиналовська Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кардиналовська Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кардиналовська Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Кариков [Карик], Матвій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Кариков [Карик], Матвій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кахан М
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Качура, Яків"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Квітограй І
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Квітограй І
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Кириленко, Іван"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кісельов І
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Клоччя, Андрій"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Ко, Антоша"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кобець О
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коваленко Я
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коваленко Я
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коваль, Семен"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Ковальчук, Микола"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Ковальчук, Микола"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ковінька Ол
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ковінька Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Когут П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Коломієць П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коляда, Грицько"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Конторин, Олекса"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Копиленко Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Копиленко Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Копиленко Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Корж Ол
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Косинка Гр
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Косинка Гр
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Косяченко, Грицько"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Котко, Кость"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Котко, Кость"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Коцюба, Гордій"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Криворізький М
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кримський Анд
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Криничний М
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Крушина Ф
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Кузьміч, Володимир"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Кузьміч, Володимир"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кулісич П
,,,1990 - 2000,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Куліш, Панько"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Кундзіч О
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лавр-Хутірний Мих
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лавр-Хутірний Мих
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лановенко П
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ланцут М
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ланцут М
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ланцут М
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Ланцут М
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лебідь М
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Литвин Мих
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лісняк Вас
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Лісовий, Петро"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лук’яненко Iв
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Любченко, Аркадій"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Любченко, Аркадій"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Лютень Л
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Май-Дніпрович
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Майський, Михайло"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Майський, Михайло"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Майський, Михайло"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Майський, Михайло"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Майський, Михайло"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маловічко I
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маловічко I
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маловічко I
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маловічко I
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маловічко I
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маньківський В
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,Маньківський В
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Марцинківський, Євген"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Мар’ямов, Олександр"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Мар’ямов, Олександр"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Мар’ямов, Олександр"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Мар’ямов, Олександр"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
,,,1930 - 1940,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
,,,1920 - 1930,Ukraine. Literature in Ukranian
,,,Ukraine. Literature in Ukranian,Ukranian
,,,Ukranian,"Масенко, Терень"
